,0700_0715,0715_0730,0730_0745,0745_0800,0800_0815,0815_0830,0830_0845,0845_0900,0900_0915,0915_0930,0930_0945,0945_1000,1000_1015,1015_1030,1030_1045,1045_1100,1100_1115,1115_1130,1130_1145,1145_1200,1200_1215,1215_1230,1230_1245,1245_1300,1300_1315,1315_1330,1330_1345,1345_1400,1400_1415,1415_1430,1430_1445,1445_1500,1500_1515,1515_1530,1530_1545,1545_1600,1600_1615,1615_1630,1630_1645,1645_1700,1700_1715,1715_1730,1730_1745,1745_1800,1800_1815,1815_1830,1830_1845,1845_1900,1900_1915,1915_1930,1930_1945,1945_2000,2000_2015,2015_2030,2030_2045,2045_2100
"(78, '0700_2100', 3)",0.917287784673913,0.9151058201015873,0.9096273292018633,0.9098861283664597,0.9136524822644377,0.9136524822644377,0.9090932117446808,0.9101823708237082,0.9101443768905776,0.9145390070972644,0.9129559270547113,0.9132598784285715,0.9118271221397515,0.8963019250273556,0.8954660587659575,0.8986955420516718,0.9082826747720365,0.9017223910790273,0.8956597222261905,0.8896825396815476,0.878422619047619,0.8576884920535713,0.8261408730178572,0.8218005952291666,0.8263171225896657,0.7923115079464286,0.7440228174613095,0.6916666666785715,0.6861359126934524,0.6490327381041666,0.6129960317470239,0.5496031746011905,0.4907801418419453,0.3993799603205357,0.3738981762978723,0.29207193515167174,0.28838045635238096,0.24949156745744047,0.20917658730059527,0.17961309524404764,0.1745783730169643,0.15687003968333332,0.16279761904910714,0.195064484125,0.2504464285711309,0.2971884498386018,0.3923859127014881,0.5152033730208333,0.6442956349226191,0.7117187500119048,0.799826388889881,0.8611483134940476,0.89815228175,0.9018353174494047,0.8952132936517857,0.9056051587321429
"(78, '0700_2100', 4)",0.9106562137003484,0.906420068027211,0.9054138321972788,0.908446712010204,0.9162131519217687,0.9181122449081632,0.9162698412721088,0.9144557823129252,0.9136324041777003,0.910799319717687,0.913211382118467,0.9097505668945578,0.9079931972789116,0.9105725623571429,0.9006519274387754,0.8992630385442177,0.9022250566904763,0.8935249709581883,0.8653310104599303,0.8356562136933798,0.8196283391533101,0.747154471543554,0.7306972789149659,0.7275226757312925,0.7316893423945579,0.7168083900238096,0.6843112244897959,0.6586592970578231,0.6382653061190476,0.6070578231258503,0.5616496598571429,0.48455215419727893,0.4433531745962585,0.3833623693404181,0.38630952380612243,0.3204703832672474,0.3372165532812925,0.30702947846394557,0.2956632653105442,0.2754818594057823,0.2871882086142857,0.28659297051938776,0.3318310657588435,0.3874149659806122,0.46731859409863946,0.5360544217653062,0.5902494331156463,0.6556122448945578,0.7075929152229965,0.7668699186968642,0.7844076654982578,0.8298199767665505,0.8833623693449477,0.8915505226445992,0.8865563298501742,0.8868466898954704
"(78, '0700_2100', 5)",0.9286544850564784,0.9321982281295681,0.9362956810564783,0.9370155038737542,0.9342469545946844,0.9360188261295682,0.9361849391063122,0.9364341085282392,0.9335548172757476,0.9339556277012988,0.933549783538961,0.9325757575714285,0.9296031746031745,0.9289596273291925,0.927924430652174,0.9253364389316769,0.9270186335434782,0.9220755693540373,0.9227225672857142,0.9142339544534162,0.9077122153167703,0.8753364389254658,0.8748706004161491,0.8755952380900621,0.8816770186366459,0.867054865431677,0.8688405797080745,0.8633799171925467,0.8667443064254658,0.8588768115962734,0.8321946169782608,0.8145315734906832,0.8169047618984127,0.8133597883587301,0.8124867724984126,0.8063492063460318,0.8104166666623377,0.8044444444539683,0.8026915113881988,0.7998964803322981,0.7924948240248447,0.7848861283695652,0.7766821946118013,0.7852484471956522,0.7932712215341615,0.7781832297981366,0.7741459627236026,0.8070393374689442,0.8517195767142858,0.8939153439174603,0.9020105820190477,0.9037037036952381,0.9079894179777779,0.9067724867714285,0.895476190473016,0.894642857136508
"(78, '0700_2100', 6)",0.9195684523928572,0.9262152777886904,0.9277157738154762,0.9295634920654762,0.9259424603184524,0.9281001984166667,0.9325892857142857,0.9342757936458334,0.9340773809494047,0.9335069444404761,0.9357390873065476,0.9364831349196429,0.9345982142886905,0.9343750000059524,0.9298833819358601,0.9185009718221574,0.9227405247784257,0.9274173955306122,0.9283527696763849,0.9207968901836735,0.9113591269821429,0.9115000000057143,0.9034761904742856,0.8945238095285714,0.8944880952457143,0.8786200194402332,0.8656219630728862,0.876870748309038,0.895238095239067,0.9008095238114285,0.8985714285685714,0.8969523809571429,0.9080714285714285,0.9017619047485713,0.9067738095171428,0.9086666666542856,0.91,0.9050777453790086,0.898372206026239,0.9066812439300291,0.8970602526734694,0.8825558794956269,0.8786929057346938,0.8893100097113703,0.8936588921195334,0.8839164237142857,0.8700923226326531,0.8805879494693878,0.8946550048483966,0.9012876579154518,0.9056365403323615,0.9054421768688046,0.9068756073877551,0.9075923226413994,0.9077745383906706,0.9115160349825073
"(84, '0700_2100', 0)",0.9380385487482993,0.9250283446666666,0.9206349206360545,0.9228959025448504,0.9222591362159468,0.9174695459568106,0.9114512471632653,0.9179421768809524,0.9126984126938776,0.9205782312959184,0.9121598639421769,0.9144274376428572,0.9236111111054421,0.9300664451827242,0.9328073089800665,0.9273809523754153,0.9293466223654485,0.9253045404252491,0.9251384274551495,0.91960132889701,0.9016611295671096,0.8943798449601329,0.8998892580299004,0.885271317820598,0.8863233665614618,0.8759689922491695,0.850138427461794,0.7120708748604652,0.658416389820598,0.5814230343355482,0.5408914728704318,0.45104875284013607,0.3978458049761905,0.3296768707619048,0.3042635658960133,0.269739756358804,0.24377076411727575,0.1990586932435216,0.20265780730897012,0.19651162791594684,0.20418050942192692,0.1972868217126246,0.20632086168537414,0.2712018140629252,0.44802048727242527,0.5712486157275748,0.679789590255814,0.817580287923588,0.902352607717687,0.9125283446666667,0.9193310657619048,0.9387188208673469,0.9407668881395349,0.94274640089701,0.9475498338936877,0.9518272425382059
"(84, '0700_2100', 1)",0.9371960486231004,0.9249240121580546,0.9199088145896657,0.9221631205653495,0.9223150962583587,0.9189716311975683,0.9093718338449848,0.913145896656535,0.9012163561180124,0.9047360248540371,0.9101708074565218,0.9179347826086957,0.9253364389316769,0.9299689440962733,0.9211438923322982,0.9273421325062112,0.9293560606006493,0.9219720496863354,0.9221273291987577,0.9195652173850932,0.9113354037267081,0.8980590062111801,0.8966873705993789,0.8899327122142857,0.8904503105652174,0.8697204968913043,0.8423136645931677,0.6897256728757764,0.6697981366583851,0.5811076604596274,0.537246707199696,0.4418059777203648,0.36823708207294836,0.29837892603951366,0.284878419455927,0.2546842650093168,0.22919254658478264,0.19002026342553194,0.1922998986841945,0.17757092198723404,0.1517223910781155,0.1499999999987842,0.15942028985714285,0.18969098277021276,0.2578520769969605,0.35411600810030397,0.47140324214285717,0.6164640324194529,0.7930851063738602,0.8552431610972645,0.9095238095258359,0.9307370820638299,0.9357902735562309,0.9365248226960486,0.9428442028975156,0.9461956521645962
"(84, '0700_2100', 2)",0.9323250728862974,0.9223032070029155,0.9140184645247814,0.9168124392653061,0.919460641393586,0.9144800777405248,0.9058551992215744,0.9100595238114286,0.9038386783236152,0.9145089285654762,0.9135811467492712,0.9194849368338193,0.9318452380952381,0.9298115079375,0.924319727877551,0.9244169096209912,0.9258867832827988,0.9211005830874636,0.9116428571428571,0.9117380952371428,0.9129523809485715,0.8960000000085714,0.871428571425656,0.8595966958309038,0.862269193399417,0.819667152574344,0.7819241982536443,0.6530714285742857,0.6331904761942857,0.55961904762,0.502332361516035,0.41178328473673464,0.3574900793550595,0.28498542273760935,0.2750476190457143,0.22781827017113704,0.20954761904457142,0.1857628765787172,0.177499999996,0.17007142857657143,0.15080174926822157,0.14184027777738095,0.15292658729285716,0.17430555555446428,0.261248785225656,0.34628279883381924,0.47753887269096207,0.6377551020408163,0.7769679300233236,0.8123663751224489,0.8517249757084547,0.8702016520962099,0.8995357142914285,0.8997813411049563,0.9189261418746355,0.9304057337259475
"(84, '0700_2100', 3)",0.9351578675,0.9234391534412699,0.9163949275372671,0.9192805383012422,0.9143110435562309,0.9125379939148937,0.9060536980759879,0.9065602836869301,0.901443769,0.9105876393161093,0.9090172239148937,0.9125759878389058,0.918478260878882,0.9176501035186335,0.9132634575590062,0.9161361283664596,0.9210317460222222,0.9161796536720779,0.9159161490714286,0.9085403726677018,0.8919706180364741,0.8851570415349544,0.8621580547112462,0.8457446808510638,0.865942028984472,0.8129658385062113,0.7639233954409939,0.6435817805310559,0.620859213242236,0.5118271221583851,0.4617494824006211,0.39111024845434783,0.3345767195850794,0.26325051760155277,0.24720496893478258,0.21260351966801244,0.2148550724645963,0.19277950309937888,0.17150621118664597,0.16682194616863355,0.15540890269192548,0.1480590062127329,0.16156832298322982,0.1794254658301242,0.2647774327142857,0.33222222221587305,0.4555124223593168,0.5674301242204969,0.6877329192453416,0.7292443064099379,0.8170807453229813,0.8887939958571429,0.9234989648074534,0.9188405796987579,0.9298913043447206,0.9376811594254658
"(84, '0700_2100', 4)",0.9355059523857143,0.9173635307665504,0.9048780487735192,0.908420441358885,0.9237224157979095,0.9235772357770035,0.916398809517857,0.9196573751428571,0.9187427410000001,0.9207026713135887,0.9123809523785715,0.9170731707282229,0.9211672473867597,0.9106852497003484,0.9159407665574912,0.9136759581811847,0.9152729384320558,0.9097321428535714,0.889851190475,0.8701190476178571,0.8280059523857142,0.7680059523785714,0.713704994195122,0.712950058076655,0.6986643437839721,0.6359465737560975,0.5761324041905923,0.5250290360069686,0.5016550522648083,0.40150987224041806,0.37976190476655053,0.3189605110348432,0.288051684089547,0.24767857142857141,0.25206155633554006,0.21047619047142857,0.21798780487142855,0.2033536585292683,0.2083333333393728,0.21152729384076654,0.21425667827979095,0.21887340302682926,0.2529616724794425,0.344831591171777,0.4578687572578397,0.5331300813066202,0.6214576074216028,0.6855654761832143,0.7608333333392857,0.7993154761821428,0.8338988095214285,0.8908928571285715,0.915773809525,0.9116579558675959,0.9058943089268292,0.9048490127689895
"(84, '0700_2100', 5)",0.9927464008870431,0.9911406423056478,0.9891749723222591,0.9908914728704318,0.9889534883754153,0.9853543742990033,0.978488372089701,0.979872646730897,0.9792081949169436,0.969940476198052,0.9651785714318183,0.962959956711039,0.9634126984095238,0.959756728773292,0.9556084656031746,0.9536620082795031,0.9558747412018633,0.9472222222222222,0.9468783068698413,0.9360846560888889,0.9310582010603174,0.9121894409937888,0.8938923395403727,0.9137681159409937,0.910533126295031,0.8953416149006211,0.896143892341615,0.8805383022608695,0.8833462732981366,0.8689182194751552,0.8667960662515527,0.8414855072453417,0.8446296296222223,0.8375661375650794,0.8190476190571427,0.8314285714222223,0.8037878787922078,0.7795238095215873,0.7815734989689441,0.8097619047619048,0.8171164021142857,0.8123544973587302,0.8178703703619048,0.8042207792207793,0.8219426406915584,0.8271103896071428,0.8315079365047618,0.8682010581968254,0.9102002164512988,0.9204545454577922,0.9211850649383116,0.9297889610324674,0.9313311688214285,0.9295725108246753,0.9323051948019482,0.9349161255357142
"(84, '0700_2100', 6)",1.0036600810547112,1.003102836881459,1.006585612969605,1.004052684911854,0.9947172619077381,0.9917410714345238,0.9931547619017858,0.996800595235119,0.9976190476190476,0.9910590277886905,0.9860119047619048,0.9851190476220237,0.9817956349345237,0.9798363095238095,0.9738581146763848,0.9650753158396501,0.9689261418833819,0.9663994169125364,0.9635811467405248,0.9608357628775511,0.9479662698452381,0.9355476190400001,0.9476904761942858,0.9392619047571429,0.9343690476171429,0.9098396501399417,0.9018221574402332,0.9087463556880466,0.9407191448075802,0.9334999999971428,0.9221190476228571,0.9331190476228572,0.9230238095285714,0.9274523809457144,0.9319523809514285,0.9426904761971429,0.9393214285657143,0.9337949465364431,0.9353984450962098,0.9420068027172012,0.9441690962040817,0.938289601548105,0.9343780369241983,0.9395408163206997,0.9330174927172011,0.9225704567492712,0.9184645286676385,0.923129251696793,0.9348639455743439,0.9304178814402333,0.9370991253731779,0.9399057539702381,0.9377356150744047,0.9409598214285714,0.945200892860119,0.9491496598688046
"(137, '0700_2100', 0)",1.015277777775974,1.0153138528051948,1.0160206718372093,1.013095238107143,1.0098304473344155,1.0072150072045454,1.0031024531038961,1.0036435786493507,0.9977777777777778,0.9999647266253968,1.0024691358095237,1.0016402116444445,0.999894179888889,0.9992416225777778,0.9989065255682539,1.001763668431746,0.9971428571460318,0.9985185185174603,0.993862433863492,0.9952733686126984,0.9983774250476191,0.9980952380825396,0.9985185185301587,0.9973544973555556,0.9941798941777777,0.9938977072349207,0.9892768959555555,0.9639506172793652,0.9344268077650794,0.8973544973492064,0.8422222222222222,0.7770021644902598,0.6291125541071428,0.5352092352142858,0.4882892416126984,0.4456437389850793,0.39813051146380957,0.38091710757174607,0.3287477954126984,0.2922751322698413,0.30303350969904763,0.28998236331777777,0.2765512265474026,0.2867243867292208,0.38700176367301586,0.49162257495809525,0.6368253968253968,0.7879365079301588,0.9141414141396105,0.96937229437013,0.9962481962402598,0.9998917748928572,1.0000881834222222,1.0032451499015873,0.9979188712507937,1.0024338624253968
"(137, '0700_2100', 1)",1.016718426515528,1.0073498964813665,1.0082470669409938,1.0169772256801242,1.009213250521739,1.007556935826087,1.00772946860559,1.002864044167702,1.0024154589378882,0.9981366459658385,1.002104899931677,1.0026224982826089,0.9992408557670808,1.0045203588664595,1.002380952378882,1.002657004832298,1.0006493506461038,1.003381642515528,1.0081090407111801,1.0046583850900621,1.0037612146273291,1.0027605245,1.0029675638509317,1.0000345065652174,0.9973084886055901,0.9949620427857143,0.9883712905434783,0.9840924775652174,0.9760524499627329,0.9283643892360248,0.859696342310559,0.7638198757701863,0.6356107660496895,0.5712560386459627,0.5426155969503106,0.4697354497428572,0.40264550264444443,0.34568668047329193,0.31853002069813663,0.2726190476220497,0.25669427192360245,0.2316597653590062,0.21186948854603177,0.2095928226354037,0.2526570048195652,0.34080400275900624,0.4528985507254658,0.6112836438881988,0.7820220842018635,0.8768461007546584,0.9635265700496894,1.00529675639441,0.999482401652174,1.0081435472608695,1.0059611993015873,1.0049382716031747
"(137, '0700_2100', 2)",1.0015376984136906,1.0057208994791667,1.0040013227529763,1.0027116402142857,0.9974041005357144,0.9937334656011906,0.9901951058035715,0.9963293650684525,0.9903411009756838,0.9926155969689441,0.9910165484589666,0.9914555893313071,0.9916666666677019,0.9922015182888199,0.9936507936474165,0.9938872002765957,0.9947990543738603,0.9934358465595238,0.9891534391696428,0.9870039682559524,0.9888888888839286,0.9760747354583333,0.9576719576755952,0.9566633597797619,0.957638888889881,0.9674434312674771,0.9575818980091186,0.9461474867738096,0.9337632275089286,0.8778108465625,0.8156366092483283,0.7148598446352583,0.6030732860486322,0.5092198581610943,0.4934193121726191,0.4216143194924012,0.37913359787499995,0.3152651131486322,0.27362764549315477,0.24209656085119047,0.22085444107598784,0.23664302599908815,0.2178571428482143,0.24384920635535715,0.28826058200773813,0.3461640211705357,0.4583994708898809,0.6084160052976191,0.7687169312261904,0.8907572751279762,0.9444444444434524,0.9618372171580547,0.9677744708997024,0.9804563492113095,0.9788855820148811,0.9840608465565476
"(137, '0700_2100', 3)",1.0117201919534884,1.0110733182210885,1.014488741229236,1.012070874860465,1.008802308801948,1.0033549783538962,1.003643578646104,1.0038961039025975,0.9978896103896104,1.001443001448052,1.003517316012987,1.000811688318182,0.9987818383156146,0.9962121212240259,0.9992604617694806,1.0003607503603897,0.996554834051948,1.0014790764772727,1.000476190473016,0.9984479717873016,0.9988359788222223,0.9992239858857144,0.9972486772476191,0.9923456790095238,0.9907647907662338,0.990088183415873,0.9613403880000001,0.9445149911714287,0.9221516754793652,0.8563139329777779,0.7986596119968254,0.6947619047492064,0.5601370851363636,0.4905467372253968,0.47931096681168833,0.42853535353376626,0.40430335098634923,0.32511463844412697,0.2794003527336508,0.25447971781587303,0.24479717814222224,0.23403880071206348,0.21714285713809525,0.23402116401968256,0.26984126984063495,0.31461038959935067,0.40504409171936506,0.5346031745968254,0.7162257495555555,0.8602998236190476,0.9411640211619048,0.9831040564380953,1.0035273368539683,1.0090828924190478,1.007442680774603,1.010476190479365
"(137, '0700_2100', 4)",1.0167422524489798,1.0220521541836736,1.0219576719591836,1.0168881506079734,1.0130306386112957,1.008010335910299,1.0080472499036546,1.0044112218571428,1.0022108843537414,1.0047249907774087,1.0041950113367346,1.0057954964983389,1.0076411960166112,1.002805463259136,1.0066076042757475,1.003839055009967,0.9999815430066445,1.0039304610748299,0.9989417989421769,1.002305366585034,0.9959561602482994,0.9903628117925171,0.9900701365847177,0.9864156515215947,0.9813584348538206,0.9599852344086378,0.9381506090730898,0.8952011812524917,0.8351052048704318,0.770081210767442,0.6904761904717608,0.5861941675980067,0.4979143595348838,0.46130007558027214,0.41642672573089706,0.39315948602006806,0.3915097822093023,0.34104835731860467,0.3170173495813954,0.31352897748039865,0.30029531192491693,0.3097637504604651,0.32259136212524914,0.38073089701162793,0.46648209671096347,0.5477297895946844,0.6429309708372093,0.7404946474850499,0.8306311413401362,0.8709372637959183,0.8910052910136054,0.9441421012823129,0.9798185940952381,0.9891912320544217,0.9885487528231293,0.994142101282313
"(137, '0700_2100', 5)",1.0072871572824675,1.0122294372305196,1.0184343434318182,1.0173520923538961,1.0152236652272728,1.0155483405454546,1.0200216450194803,1.0163059162954544,1.0132034632045455,1.0139682539714285,1.0162610229269842,1.0152028218666667,0.9973775017329192,1.0016210739635258,1.0030710835124224,1.012394461331307,1.0118878757112462,1.0126815265045592,1.0134751773100303,1.0088821344285714,1.0104694360091184,1.010840932118541,1.0079702803100303,1.0072948328237081,1.0042553191641337,1.0035798716656537,1.0038838230243161,0.983383991893617,0.9837217156322189,0.9943262411276597,0.9895305639908815,0.9750253292765958,0.9948585231149069,0.9930986887546583,0.9804002760465839,0.9806590752204969,0.9902645502761904,1.0011732229037267,0.9925025329209727,0.9875379939148936,0.9809523809392097,0.9764944275623101,0.9820330969300912,0.9776426882765957,0.9757176629452887,0.9715636609209727,0.9727963525744682,0.977507598787234,0.9913388543726708,1.0004140786801243,1.000586611453416,1.0011042097981366,1.002726017931677,1.0025879917173912,1.0048654244378883,1.003260869562112
"(137, '0700_2100', 6)",0.9931000971807581,0.997424684154519,0.997862001947522,1.0004211208367348,0.9999514091311953,0.9962099125247813,1.0010689990233235,1.0005183025626823,1.0030450275335276,1.0032555879562681,1.0100745059970846,1.0078717201137026,1.0032717849008745,1.0070942662740525,1.0031428571485714,1.0048888888914285,1.0061587301485715,1.0074761904714287,0.9941587301485714,0.9828571428571429,0.9844509232274052,0.9903516962352942,0.9909741674453781,0.988328664792717,0.9915810768795519,0.9872698412600001,0.9889523809485715,0.9932698412657143,0.9995238095257143,0.9996265172773109,0.9979147214397759,0.9997821350868348,0.9964830376582633,1.0013071895490195,1.0009959539355742,0.9964830376638656,0.9991129785182074,0.9980317460342857,0.9983809523771429,1.0012698412714287,0.9795873015971429,0.9695714285771428,0.9649841269799999,0.9749523809571429,0.99438095238,0.9946031746,0.9966507936428571,0.9957142857171429,0.9926666666714286,0.99503174602,0.99855555556,0.9953015873057143,0.9904920634857143,0.9969523809457143,0.9951587301542857,0.9963174603114285
"(139, '0700_2100', 0)",0.9051870748163265,0.8738605442210885,0.8644367015052264,0.8648412698469388,0.8675170068061225,0.8561337868469387,0.8514965986428571,0.8675623582789116,0.8877494331088436,0.9082336655548172,0.9173366556013289,0.9166611295714286,0.9338538205980066,0.926860465116279,0.929462901448505,0.9232004429601328,0.927425249166113,0.9262458471594684,0.9275692137408638,0.9154872646677741,0.8987098560398671,0.8695736434119602,0.8684772978970099,0.8557530453986711,0.8533776301196013,0.8528183831594685,0.8463510520465116,0.7490365448471761,0.6899280177209303,0.5916112956843854,0.5695348837275748,0.48646258503061224,0.47321428570748303,0.4329761904727891,0.43277408638205983,0.41000000000332226,0.4552602436345515,0.421057585820598,0.43692137320265784,0.4975415282358804,0.601849390923588,0.5953654485083056,0.6051984126996599,0.6614625850272109,0.7364008859335548,0.7827021041063124,0.8456423034285715,0.910293466219269,0.9394462901495017,0.9362513842790697,0.9427187153887042,0.9463953488405316,0.9537873754053157,0.9537209302292359,0.9581229235847176,0.9595957918039867
"(139, '0700_2100', 1)",0.8856097560905923,0.8582229965191638,0.8409291521463415,0.8414576074250871,0.82900116143554,0.8293670151080139,0.8199593495923344,0.825940766554007,0.8334668989512194,0.8318757258885018,0.8262659698013937,0.8314924506445993,0.8628455284599302,0.8993321718989546,0.90021486643554,0.8976422764285714,0.9096167247456446,0.9055632984878049,0.9115389082369338,0.9067828106864112,0.9081010453031358,0.8910569105679441,0.8851451800243901,0.8955833333285714,0.8924523809535714,0.8676011904785714,0.8284226190571429,0.6861904761928571,0.6392973286794426,0.5640766550557491,0.5128687572648084,0.4148722415783972,0.37904181184320557,0.3299825783937282,0.29811846690592336,0.28328687572473865,0.3288888888877551,0.3087698412721088,0.31851473922312923,0.35247165532755104,0.3722619047608844,0.3501417233489796,0.375776643985034,0.43910430839795916,0.5155158730136055,0.5485884353707483,0.6244501133843537,0.7515646258469387,0.8773469387789116,0.8955158730170067,0.9242460317380952,0.9349773242653062,0.9436848072517007,0.9405952380884354,0.9467970521496599,0.9533049886734695
"(139, '0700_2100', 2)",0.8965759637176871,0.8558859357674418,0.8326578073156146,0.8313455149468439,0.8338482834950166,0.823947951269103,0.8202713178372093,0.8310354374352159,0.8612347729700996,0.8867063492108843,0.885287929129568,0.8914728682159468,0.9038038548809524,0.9041269841326531,0.9102270210299003,0.9092414175049834,0.9206478405382059,0.906794019936877,0.9008028792923588,0.8849944629069767,0.889025470654485,0.880210409730897,0.8563151927517006,0.8555612244863946,0.854971655329932,0.8300907029557824,0.7669727891088436,0.6551827242624585,0.6004318936877077,0.5315669988903655,0.4906179138367347,0.41291950111564624,0.369889663184669,0.31110544217346936,0.31622923588704316,0.28853741495918367,0.2687098560332226,0.2781859410442177,0.26423588040199336,0.24318383166445182,0.27005226480836236,0.23488966317421603,0.24890243902682926,0.3123403019721254,0.49833900226870753,0.5847278911530612,0.6744387755136054,0.7664172335612245,0.8491609977210883,0.8725510204047618,0.8927097505646258,0.9102380952358804,0.9225138427574752,0.9250332225813953,0.9404761904684386,0.9443133997807309
"(139, '0700_2100', 3)",0.9001974448292683,0.8706329849059234,0.8552437641768708,0.8561507936564626,0.8364172335646258,0.8309183673571429,0.8146201814081634,0.821343537404762,0.8369444444421769,0.8460544217721088,0.8539172335646258,0.8498866213197279,0.8696371882040816,0.8904761904795919,0.9059467120170068,0.9138775510204081,0.920481859404762,0.9079152148606272,0.9082004429667774,0.8991251384252492,0.8968327796245847,0.8713067552724253,0.8517663344418605,0.8285437430830564,0.8460487528367346,0.7990816326564625,0.7230555555578231,0.617431972782313,0.5674206349217688,0.49998299320068024,0.4623752834421768,0.41867346938775507,0.3741405342682927,0.3350850340204082,0.3055442176904762,0.2661337868435374,0.2649149659863945,0.26938775510986396,0.2636167800442177,0.2692743764170068,0.27017573695238095,0.2844331065748299,0.3099829931982993,0.36672902494795917,0.46558390022448976,0.5372222222244898,0.6009637188197279,0.6995464852619048,0.7782426303877552,0.8309297052312926,0.8812188208639455,0.9084523809455782,0.9275793650782314,0.9303684807278911,0.9381746031836735,0.9400680272074831
"(139, '0700_2100', 4)",0.903939909292517,0.8963151927380953,0.8713775510136055,0.8676467331262457,0.8779069767375415,0.8860797342225912,0.8793133997840531,0.887414174973422,0.9089202657774086,0.9085658914651162,0.8942120181462585,0.9079844961129568,0.9233776301196014,0.9164562569202658,0.9099944629003323,0.9035935769734219,0.8944075304617941,0.8724376417244899,0.8590249433163266,0.8393537414863946,0.8161734693911565,0.7785260770918369,0.7312292358837209,0.6758416389800664,0.6606810631262459,0.6109745293421927,0.554590254717608,0.5054318936810631,0.4853156146212625,0.43972314507973426,0.43188261350498336,0.37710409745847173,0.34913067553156146,0.31301587301360545,0.31736987819601326,0.29049319727891154,0.31016057585714285,0.32672203765448504,0.3208416389867109,0.35423034330564784,0.39207087485714287,0.41369324474418606,0.4731727574750831,0.5549944629069767,0.6524473975614619,0.6980343300033223,0.7193133997840532,0.7687320044252492,0.8150387596843853,0.8187929125149502,0.8433111849368772,0.8949390919269102,0.9213565891495017,0.9247508305714286,0.9294296788471762,0.9138593576976745
"(139, '0700_2100', 5)",1.0003835978849205,1.0004311454285715,1.0012548262548262,0.9975482625366796,0.996087516092664,0.9921299871274132,0.9869948519999999,0.9817374517258688,0.9852574002509653,0.9773934837067669,0.9663659147894738,0.9707581453646617,0.971990232,0.9682967032967034,0.9599633699670329,0.9567643467655679,0.9578632478498168,0.944023199025641,0.9292002441978022,0.9252442002454213,0.9271245421355312,0.8969413919304029,0.8799694749633701,0.8828449328424909,0.9003601953663003,0.848937728937729,0.8258180708205128,0.8252503052564103,0.8242857142893774,0.8138400488388279,0.8208547008534799,0.8142063492087912,0.7926754386052631,0.7743859649097744,0.7498840852142857,0.7145081453646617,0.7182581453609023,0.6876754386015037,0.699926739934066,0.7167826617875458,0.7666056166153846,0.753943833941392,0.7552197802087912,0.7727716727692309,0.7896092796117217,0.7952319902380953,0.8215567765641024,0.8520512820549451,0.8946553884699249,0.8980639097706767,0.9181077694210525,0.9370927318308271,0.9411278195526315,0.9389411027593986,0.9475438596466165,0.9496303258045112
"(139, '0700_2100', 6)",1.0327437641802721,1.0289399092959184,1.0319954648605443,1.0369671201938775,1.0282170542591362,1.0326020408231291,1.0242912513820597,1.02694905869103,1.027951273524917,1.0217995570332226,1.018936877076412,1.0126688815083056,1.0136655592524917,1.0113953488305647,1.0076028138409092,0.9977651515162337,0.995584415590909,0.988513227511111,0.9803862433746032,0.9765714285809525,0.9707088744642857,0.9606418219534162,0.9588716356055901,0.956086956515528,0.963369565220497,0.949645502647619,0.9349841269873015,0.9428253968190476,0.9684814814857143,0.9727277432732919,0.9679968944130435,0.9766977225776398,0.9822515528012422,0.9720341614968945,0.9746118012391305,0.9719151138664597,0.9725672877857142,0.9648095238,0.9540000000063492,0.9511481481428572,0.9676084656031746,0.964343915336508,0.967365079352381,0.968063492063492,0.9640211640190477,0.950507936504762,0.9504656084666667,0.9627936508,0.9609735449682539,0.9686507936539682,0.9653650793650794,0.9676613756571429,0.9655343915333333,0.961021164015873,0.9667407407396826,0.9712010582095238
